Decile,Total_DL,Total_Data
8,702901400.0,754172221.0
0,32895309.0,90476630.0
0,28387117.0,54156026.0
2,260755830.0,306075722.0
5,543710671.0,555105442.0
3,341941115.0,384793073.0
0,102204392.0,145512887.0
3,327820985.0,358810807.0
2,243258720.0,294816879.0
5,566396087.0,580068514.0
7,684386988.0,710801945.0
3,365566070.0,411480780.0
8,738060643.0,761161647.0
3,307580789.0,333864826.0
1,126078506.0,168743716.0
6,588996390.0,633474610.0
3,308615780.0,355349364.0
7,656340327.0,680858460.0
4,456483167.0,480389579.0
5,481637707.0,532120425.0
8,746421282.0,797905730.0
0,112029515.0,153359018.0
6,620858638.0,645406106.0
4,445458887.0,493549485.0
6,560647354.0,595036951.0
3,308691745.0,342475911.0
7,660041918.0,708773223.0
2,236628759.0,270944338.0
3,349492517.0,388115338.0
0,50265516.0,96753318.0
2,227398473.0,267333823.0
8,741240357.0,782248536.0
5,526533244.0,548878699.0
5,504536917.0,531604876.0
0,98342032.0,126457105.0
5,524103787.0,544038953.0
3,329290302.0,358729921.0
0,105775667.0,148130669.0
9,834938313.0,871190221.0
2,208713446.0,262356469.0
6,593647877.0,626148168.0
8,708210293.0,764097233.0
1,163375634.0,204119623.0
4,388792600.0,425330933.0
4,434757592.0,485963500.0
8,749330818.0,798466844.0
6,584903766.0,631080806.0
2,261136517.0,310769390.0
8,728013979.0,753977622.0
7,709729350.0,737878723.0
9,796175199.0,845532034.0
5,467982787.0,501236436.0
3,359926970.0,396980787.0
9,826621753.0,874748830.0
4,395442760.0,412025871.0
8,753365710.0,800610643.0
8,779921047.0,816932437.0
2,260312965.0,305995850.0
6,610557124.0,651495770.0
4,435824781.0,471402299.0
8,763474590.0,799678044.0
8,760536053.0,794142132.0
9,824619631.0,867669777.0
3,327749217.0,372583348.0
9,818587158.0,855656078.0
1,120056370.0,169633160.0
3,298841284.0,336550016.0
1,189923981.0,232559246.0
2,257745881.0,276949449.0
5,482351478.0,503927254.0
0,104693521.0,120461416.0
2,203185159.0,246785167.0
0,93871662.0,119726820.0
1,127254232.0,164859295.0
0,42464632.0,98976793.0
5,522792236.0,570745022.0
7,692317804.0,723057451.0
8,736541090.0,759761491.0
4,419832611.0,459183521.0
5,455521575.0,506331747.0
2,210666716.0,245815048.0
9,858661152.0,901888413.0
2,210848561.0,255726157.0
3,365102457.0,410339393.0
9,850659456.0,882611065.0
3,341799905.0,395075714.0
3,353367675.0,405387143.0
5,523999886.0,572911772.0
1,156086179.0,203472389.0
5,539229491.0,570489037.0
9,842042387.0,874550140.0
3,373821733.0,402523051.0
5,531304272.0,562360108.0
4,387671055.0,424098746.0
0,42549994.0,90721288.0
7,699574923.0,736520221.0
1,139054844.0,173953496.0
9,832102129.0,885552787.0
7,631157625.0,696755140.0
7,654028274.0,684711408.0
2,191857846.0,243756238.0
5,557987344.0,579171451.0
2,274762527.0,296265437.0
4,395611609.0,461346506.0
9,865045990.0,903694202.0
3,345757401.0,397086061.0
2,278197679.0,302809837.0
7,696923585.0,737113106.0
4,438463286.0,478671124.0
4,448639796.0,482375713.0
9,820744769.0,851910727.0
1,184685861.0,216038666.0
7,684597142.0,709047493.0
6,545276644.0,588765047.0
6,582162951.0,615622412.0
4,439319655.0,485536107.0
8,749913086.0,787800957.0
4,460852706.0,481288985.0
4,442877654.0,497892819.0
9,811224718.0,837452033.0
5,469401040.0,511486544.0
7,661375082.0,712284634.0
1,140624038.0,186872412.0
5,516029835.0,568882457.0
6,615400772.0,647172265.0
3,316285633.0,357049960.0
6,566711707.0,613065422.0
3,379451207.0,407263568.0
6,567527180.0,611170271.0
7,689944581.0,736981451.0
3,300578451.0,331186254.0
8,765964534.0,808456560.0
9,801066079.0,839856947.0
1,149393677.0,184458896.0
3,321333953.0,345662684.0
5,505945427.0,533058257.0
2,200200751.0,251254966.0
6,594419861.0,622036257.0
2,248063767.0,304877828.0
3,340434968.0,354896212.0
7,617656385.0,669204588.0
7,671266854.0,711622950.0
1,118392072.0,167456630.0
0,88328692.0,143804162.0
1,101583044.0,160249687.0
4,401129578.0,437218260.0
4,458709876.0,491858113.0
1,124705678.0,171899050.0
7,700519798.0,742438440.0
4,415553712.0,447951733.0
5,469046000.0,515253087.0
2,234413661.0,263672349.0
9,794834819.0,858039768.0
5,475212026.0,512263163.0
6,528509817.0,592553259.0
6,556774384.0,582210037.0
4,373828653.0,415347550.0
7,659621519.0,692065044.0
7,634839249.0,672825470.0
4,392261927.0,450232741.0
7,642085321.0,685599445.0
1,145567079.0,196709665.0
7,635378545.0,668155863.0
6,594703833.0,645003449.0
5,485139080.0,515491800.0
6,585595682.0,627933094.0
2,232981148.0,286002639.0
1,173955784.0,233669657.0
4,441214646.0,481885991.0
5,546448938.0,579201340.0
8,718952408.0,756481631.0
5,512419148.0,560212497.0
3,283961462.0,332613268.0
4,414601409.0,448262013.0
6,531312045.0,585776934.0
5,520179265.0,568437219.0
9,875234781.0,931206145.0
4,419195106.0,462081768.0
4,388752103.0,447788300.0
3,371210286.0,396827403.0
9,836840848.0,880106819.0
9,818060018.0,847153922.0
5,499179842.0,552138218.0
2,239424158.0,289602872.0
7,671402954.0,704412752.0
6,572111610.0,631584097.0
2,240106485.0,277344483.0
4,450179527.0,478665806.0
7,675155731.0,722633110.0
4,405183764.0,447433339.0
5,457868225.0,503436180.0
4,422171661.0,470243151.0
9,842011431.0,877831357.0
2,280987796.0,319373540.0
0,55858559.0,86552079.0
1,103795294.0,160550307.0
5,459292919.0,501884595.0
4,410457412.0,456214529.0
8,735649210.0,772020663.0
7,674021895.0,723465498.0
6,619351291.0,654569826.0
8,791590891.0,817849086.0
2,231823882.0,255670336.0
4,391798202.0,434154764.0
3,300435134.0,335617199.0
0,41375151.0,71101365.0
1,173232586.0,188646064.0
7,666017108.0,698299058.0
1,209409337.0,232741277.0
9,802945962.0,852789717.0
1,182940400.0,219603385.0
0,83082298.0,106762158.0
7,685464632.0,722479782.0
9,810364769.0,862507497.0
6,576049254.0,628085278.0
5,509235318.0,565986947.0
2,197535359.0,242716291.0
4,370929329.0,428527729.0
8,743589820.0,784052100.0
3,318999892.0,379010615.0
3,310138347.0,348039186.0
3,347268677.0,392051888.0
5,468139482.0,513226767.0
7,644035187.0,667558727.0
3,321856119.0,364658544.0
0,59900641.0,121569759.0
3,330940868.0,381370698.0
8,747944323.0,785540294.0
7,690299843.0,715016914.0
8,795014213.0,833095962.0
0,103720872.0,140098262.0
5,543662562.0,578496291.0
8,790486127.0,824997488.0
6,619603685.0,651463950.0
4,385407717.0,451717287.0
0,89294993.0,128919567.0
6,579300978.0,618813265.0
0,126790443.0,144181512.0
9,866120106.0,919035526.0
1,176954423.0,211706678.0
0,47952691.0,81987944.0
6,588195710.0,640095358.0
7,647717860.0,674426690.0
7,644270190.0,708014128.0
3,296736236.0,354669257.0
6,547383901.0,588297643.0
1,138254312.0,192654792.0
7,704630962.0,734236386.0
2,248912475.0,287853031.0
3,362081152.0,396789959.0
4,373005198.0,433663154.0
9,842771399.0,874769337.0
1,180568401.0,229358976.0
6,558999925.0,611957749.0
9,827846499.0,873790101.0
5,499074538.0,543885976.0
5,515016281.0,548821866.0
6,577096297.0,616998067.0
0,35525529.0,71547882.0
8,751528917.0,796286387.0
6,543810330.0,582338273.0
5,494812767.0,537938653.0
4,427972759.0,475693695.0
9,872150544.0,905209910.0
0,81493044.0,113487261.0
1,138603511.0,184135073.0
0,66661134.0,87238566.0
5,471495936.0,522489672.0
2,236847107.0,282269524.0
7,672628915.0,704453407.0
8,721568481.0,774656541.0
5,459203471.0,508641436.0
4,448570084.0,476210296.0
4,387645637.0,421870221.0
5,513047970.0,541104151.0
6,568125990.0,605023525.0
4,430402217.0,467829162.0
1,208091775.0,230838190.0
6,569772885.0,612268202.0
2,233246067.0,252293433.0
0,74983496.0,126320279.0
0,124910851.0,150112224.0
1,167751059.0,232600652.0
2,262610129.0,286666406.0
1,187164816.0,206155314.0
4,400108166.0,426804971.0
2,253601525.0,295913425.0
0,98785929.0,139660581.0
8,738852135.0,777778943.0
1,128823382.0,173772378.0
0,55883015.0,118428732.0
8,791738796.0,813969882.0
6,532459458.0,589670566.0
2,253925414.0,285587307.0
0,115737772.0,142765363.0
0,62454789.0,96274313.0
4,426330383.0,491186598.0
4,414655868.0,457395900.0
8,765832347.0,788025055.0
5,470025685.0,530115428.0
5,468863298.0,504087763.0
1,144526843.0,181024657.0
6,595757693.0,637550571.0
4,363129536.0,429004521.0
9,884648082.0,933930133.0
0,17742625.0,63889710.0
7,639452316.0,684110114.0
9,809774896.0,845077346.0
4,393857187.0,437120473.0
7,694663464.0,741438010.0
2,263555306.0,322273807.0
4,390572988.0,428830032.0
6,587924553.0,621220830.0
0,104508593.0,148580906.0
3,301325839.0,325937767.0
9,830477967.0,872585251.0
6,583206160.0,631008751.0
4,377536443.0,418522646.0
2,189091723.0,245223228.0
5,515555331.0,553311976.0
3,366564003.0,395778240.0
7,694063374.0,745894053.0
7,706817693.0,750066282.0
8,753659482.0,784242417.0
2,286366098.0,320439981.0
3,326270512.0,357764398.0
4,405013529.0,463294570.0
7,702881463.0,727408660.0
3,349402411.0,384783728.0
8,752741078.0,808326282.0
0,99981481.0,129509953.0
8,760932560.0,798776605.0
1,174607007.0,211013814.0
0,77944065.0,133419391.0
1,113769226.0,174569351.0
7,702920491.0,748457423.0
1,198005178.0,220597153.0
3,372095963.0,390802888.0
2,261399998.0,322295887.0
5,514235357.0,532447337.0
5,459423420.0,507698916.0
5,503863144.0,565690511.0
1,144759992.0,181834523.0
1,146247424.0,193796083.0
3,325292531.0,380095077.0
6,556622696.0,599667113.0
0,70353692.0,110197333.0
8,716802429.0,757493306.0
8,728527014.0,769662049.0
4,410481256.0,460540527.0
5,517914106.0,559446392.0
6,541139599.0,588611930.0
3,375337238.0,405409346.0
5,466867954.0,511065934.0
2,250845786.0,272910794.0
8,724965127.0,774573558.0
9,834376315.0,896581925.0
6,554784026.0,588546318.0
7,686841126.0,732785731.0
7,627496393.0,666248569.0
1,176814683.0,222715484.0
6,575852829.0,610873589.0
8,769143591.0,825569766.0
9,804787851.0,855695708.0
7,635311502.0,680105844.0
8,771997879.0,812750343.0
1,190127160.0,222203586.0
3,324670789.0,367851601.0
1,154539043.0,205515097.0
3,343632875.0,369240009.0
2,278893742.0,315871514.0
8,744546286.0,776542184.0
6,580737888.0,616921971.0
6,602774955.0,645217691.0
1,129616311.0,173045644.0
8,702898188.0,754921488.0
0,40554249.0,72357086.0
2,273493293.0,314186451.0
9,868205026.0,917549631.0
4,444033781.0,475543261.0
9,828278023.0,876998572.0
9,861170188.0,906402419.0
1,135178138.0,182310962.0
3,284523576.0,326486031.0
2,257685287.0,276097391.0
7,680118950.0,730225585.0
4,372402618.0,414631200.0
8,747807754.0,800476218.0
1,159827540.0,200648122.0
6,569122319.0,615502061.0
9,809574412.0,864287385.0
9,852945731.0,905420920.0
0,41703466.0,80891064.0
8,779525104.0,813827714.0
3,356878253.0,372452681.0
6,562882493.0,591334262.0
0,49777984.0,97774857.0
6,609750311.0,628989758.0
6,556659663.0,595966483.0
4,429247501.0,466744104.0
2,261477549.0,319360604.0
2,234571958.0,260702204.0
1,129333987.0,164611351.0
4,420736344.0,472424368.0
7,661661063.0,726971124.0
5,530980938.0,572156673.0
1,158546906.0,219330596.0
9,830057011.0,871459772.0
2,269344766.0,289604445.0
3,290847807.0,334202941.0
5,484332490.0,530474928.0
3,390508072.0,405794791.0
5,457352329.0,516567381.0
5,507134058.0,541819034.0
7,723061282.0,740594416.0
4,394613424.0,444173182.0
7,620326337.0,665151519.0
0,100632013.0,127215855.0
5,460332369.0,501383120.0
4,406923542.0,428375678.0
9,807193353.0,836053683.0
9,839448472.0,905648807.0
2,233608430.0,273695028.0
9,873895854.0,914537875.0
2,264289178.0,312276022.0
6,574202251.0,602085901.0
9,847173090.0,900682646.0
6,564988989.0,604585912.0
8,791563563.0,823914638.0
3,349711026.0,378788911.0
9,840711624.0,866320296.0
1,130192456.0,180792298.0
7,653219897.0,695958155.0
5,485424458.0,541311078.0
8,744816512.0,773175542.0
3,363129693.0,410975322.0
0,87594763.0,119411207.0
9,849484386.0,876826967.0
3,361342499.0,404319591.0
1,134563335.0,185045744.0
2,214261720.0,265590637.0
6,617619802.0,651308292.0
3,277291899.0,330096338.0
4,409498100.0,432975985.0
6,588610643.0,627267395.0
4,428834007.0,496407021.0
9,862098848.0,887684362.0
4,379575953.0,420920920.0
3,312400611.0,365338966.0
6,598784899.0,640953445.0
8,741852725.0,783342536.0
1,168788596.0,203919206.0
3,278124388.0,332463219.0
3,328832132.0,375006241.0
3,366436741.0,410249452.0
3,346505103.0,393547082.0
1,191232500.0,239270295.0
9,848420792.0,881516723.0
5,489994407.0,530463240.0
6,582031401.0,621032916.0
8,744752881.0,770394474.0
4,407533258.0,457243529.0
7,676616490.0,703656382.0
7,658021428.0,694521176.0
7,649367139.0,700407522.0
5,492751363.0,556292564.0
6,574837047.0,628680289.0
5,508048270.0,553394468.0
4,369999429.0,430454420.0
8,746884692.0,768590225.0
5,491430025.0,527272521.0
7,633658318.0,674829651.0
0,88692123.0,143872072.0
5,453604643.0,501662467.0
0,79647964.0,118152941.0
6,580092237.0,610498781.0
7,666856687.0,705954965.0
8,692818859.0,751607803.0
4,411596845.0,442951497.0
8,746368710.0,814465189.0
9,875164258.0,924904461.0
4,372789590.0,415580154.0
7,652599023.0,702018510.0
5,471010065.0,511466009.0
1,133996353.0,175143386.0
2,295285864.0,318563393.0
3,308198027.0,363236744.0
0,19444357.0,58778928.0
2,227318200.0,271240360.0
7,625435313.0,688335772.0
0,73832432.0,103512264.0
2,225965780.0,253168021.0
5,531701117.0,545879899.0
9,862020058.0,877322094.0
4,416991071.0,470135318.0
5,523094997.0,550573899.0
2,269030689.0,319919535.0
9,833856052.0,860963095.0
0,41110901.0,97138437.0
7,635224507.0,695488799.0
5,481287901.0,537031358.0
8,797719298.0,829441680.0
6,545907479.0,586236031.0
5,523669547.0,560812464.0
8,786934781.0,820487864.0
4,382123140.0,413234816.0
9,818272579.0,870029351.0
1,159561705.0,211460119.0
1,163610394.0,200794180.0
5,497787884.0,533490979.0
2,277094233.0,314179513.0
8,792448382.0,832133779.0
4,412933756.0,456298196.0
7,622845097.0,671033503.0
2,256115500.0,304930985.0
7,630521760.0,693031352.0
1,109230735.0,165988421.0
6,602033342.0,648189285.0
1,110195284.0,160694406.0
4,444271753.0,480523585.0
7,648115347.0,674749670.0
8,728684601.0,756358593.0
2,218780212.0,269293412.0
5,528717601.0,559418621.0
6,595552054.0,636182713.0
2,225495677.0,272888398.0
7,691663112.0,736593989.0
2,279320621.0,317206044.0
3,304645402.0,346263019.0
2,214158710.0,259287401.0
1,124276568.0,179334336.0
4,453515827.0,494117074.0
7,684220168.0,720810246.0
4,437289153.0,473732928.0
7,684493110.0,713721713.0
6,537159588.0,584615791.0
4,406081870.0,457116850.0
1,189236137.0,228241565.0
9,858784248.0,899322979.0
5,486018645.0,529777693.0
4,428675911.0,466723635.0
4,404551921.0,439119520.0
7,681001281.0,736049616.0
0,70181238.0,99299948.0
9,853599972.0,882168801.0
3,336374833.0,379791198.0
5,513092611.0,562807898.0
2,250930909.0,278475604.0
8,752152710.0,793541226.0
4,426940959.0,465269965.0
6,585855700.0,613208172.0
0,113837357.0,153003343.0
6,565218083.0,595503331.0
8,724822949.0,754194393.0
1,170486738.0,220462074.0
2,252316080.0,299831664.0
8,788075457.0,806817541.0
8,740636062.0,783840578.0
8,753789060.0,797130909.0
8,762957391.0,787344254.0
3,377442450.0,410716521.0
8,729067511.0,791764358.0
0,60937543.0,82442716.0
8,778171822.0,826233843.0
9,864069419.0,887815030.0
5,472206979.0,510356099.0
4,421277153.0,466891851.0
0,28638305.0,56106259.0
8,719832538.0,781657396.0
3,310385518.0,357217367.0
8,765625891.0,812932500.0
2,217081850.0,250811431.0
5,527066716.0,539477476.0
2,258015856.0,303051986.0
3,294403063.0,340117708.0
9,816870815.0,863478479.0
3,313962923.0,346403578.0
8,736264120.0,777179304.0
3,280040971.0,326054773.0
9,831998780.0,876695136.0
9,867330932.0,925538835.0
0,96941480.0,148125796.0
1,144104386.0,179032379.0
9,874717402.0,927039794.0
2,228592160.0,275510440.0
1,212511452.0,236545750.0
3,301019839.0,343721123.0
4,436487735.0,481607460.0
8,766223688.0,790851197.0
7,623046464.0,668600421.0
1,189834882.0,235667320.0
9,831656944.0,891028241.0
3,305741516.0,326576948.0
1,178420396.0,207360678.0
9,796720985.0,849984262.0
6,562475136.0,608653941.0
0,71882061.0,119004041.0
0,96147311.0,148809041.0
4,375488861.0,438667892.0
2,227246828.0,260159651.0
0,91954967.0,133785569.0
7,660354284.0,694924317.0
4,434942329.0,475419924.0
4,392279694.0,420668047.0
9,875204454.0,924811907.0
5,496082533.0,531523568.0
8,789346203.0,823123626.0
9,855699567.0,895874062.0
4,376325374.0,430891593.0
7,662629834.0,704286813.0
8,716750391.0,754379996.0
8,749355281.0,791579076.0
3,290593732.0,350354498.0
8,797270823.0,823785990.0
2,270805631.0,318214624.0
5,461200343.0,520227009.0
8,742280757.0,783311867.0
6,604872716.0,635383673.0
7,697448964.0,748571628.0
2,218475234.0,251481833.0
8,733855336.0,772137314.0
6,593345846.0,631804095.0
2,281605158.0,315114903.0
4,396860873.0,433744255.0
9,820356743.0,872674684.0
0,110141200.0,134657032.0
0,58146524.0,100041783.0
0,52795430.0,91607537.0
2,231914976.0,274849598.0
2,259377875.0,293764932.0
4,429600091.0,464916609.0
7,652252325.0,676598674.0
3,318514555.0,347932475.0
7,683441321.0,725009678.0
4,364056157.0,424803346.0
6,572018688.0,614742543.0
1,182737465.0,192339746.0
8,750629388.0,798015107.0
1,187539575.0,213968611.0
7,637805964.0,690438800.0
6,612385676.0,632546609.0
2,255582175.0,313972802.0
9,803912274.0,840059946.0
8,766733838.0,812501223.0
1,119934126.0,158324107.0
6,599823573.0,640745950.0
4,394440513.0,451337557.0
4,381318573.0,420225888.0
8,755102756.0,811536837.0
7,707956874.0,736561639.0
9,863751503.0,930798425.0
0,69213069.0,107739275.0
3,313503965.0,340864311.0
6,569679987.0,619861720.0
0,86131788.0,122759755.0
2,245699825.0,286545492.0
8,763727347.0,801303906.0
9,881767486.0,920051714.0
9,813556272.0,859986107.0
8,757406942.0,811758397.0
8,787732490.0,827796226.0
0,94544299.0,124146828.0
3,373125691.0,401361447.0
4,450816024.0,492137138.0
6,581599980.0,611792915.0
5,498396033.0,534353546.0
5,532466437.0,575554821.0
5,531961141.0,569278121.0
3,304878261.0,372026453.0
8,752948477.0,781985269.0
7,605182730.0,666728494.0
1,147359365.0,175158240.0
5,487807567.0,528550221.0
7,672579288.0,710694329.0
0,104048087.0,148050045.0
0,79805292.0,115864296.0
8,705741696.0,762169322.0
3,319701469.0,357167376.0
2,227542010.0,264768736.0
7,626027708.0,665652591.0
0,96034242.0,135283176.0
3,297561292.0,346515335.0
7,633628932.0,690665273.0
2,210770316.0,246025147.0
7,700148286.0,729920412.0
3,312245225.0,346706866.0
4,391426078.0,432222004.0
1,132051900.0,167409940.0
9,843087855.0,877940423.0
8,725876161.0,782184803.0
6,585782485.0,620701141.0
2,237132468.0,268560980.0
9,828657111.0,866648096.0
9,818109450.0,859888448.0
3,305083732.0,350993172.0
3,342070287.0,403998157.0
2,215284550.0,255623729.0
2,213495460.0,270335518.0
3,348372842.0,388415682.0
3,329767779.0,382076099.0
3,338123773.0,385597983.0
3,320538376.0,378810464.0
0,41504039.0,91690481.0
0,109941698.0,141398387.0
4,418374219.0,460558039.0
3,317024691.0,350602363.0
7,639728908.0,681275638.0
3,304791080.0,341796881.0
1,118423123.0,169742808.0
7,686492245.0,718475314.0
2,243000101.0,289751472.0
0,107552308.0,137053467.0
1,113192333.0,160914548.0
7,639467221.0,677352228.0
0,39521221.0,66495915.0
7,616448206.0,666622273.0
3,294636287.0,343906130.0
4,402873471.0,442415648.0
9,824107496.0,857261584.0
3,306999525.0,340724633.0
7,668835129.0,720352737.0
2,215387809.0,269248056.0
8,781079948.0,817560947.0
4,351688216.0,413700194.0
8,750585107.0,791735855.0
7,691578066.0,711306060.0
9,862740839.0,906625886.0
9,813366473.0,854867554.0
9,848473190.0,883280718.0
5,503244848.0,540382375.0
4,462894849.0,497466498.0
7,658511851.0,708968000.0
4,389105326.0,434117901.0
0,61828614.0,125879603.0
4,402786273.0,452703596.0
7,663839937.0,705931025.0
4,454075726.0,473592543.0
8,755527664.0,804542320.0
9,836870087.0,867569280.0
5,480567064.0,524541264.0
3,307893415.0,354806314.0
3,354207292.0,390939391.0
